,tweet_text,pos_rev,neg_rev,neutral_or_unknown,apple_product,google_product
239,Rumors of an Apple store opening for #SXSW at 6th &amp; Congress. All signs point to yes! {link},1,0,0,1,0
240,What does an Apple security guy after he locks up the store..... #sxsw - {link},0,0,1,0,0
241,What does an Apple security guy after he locks up the store..... #sxsw - The Realtime SXSW S... {link} curated by @mention,0,0,1,0,0
242,How I got an iPad 2 during #SXSW!  {link} cc @mention,0,0,1,0,0
243,picked up an ipad 2 at the #sxsw pop up  apple store! only 15 minute wait!,1,0,0,1,0
244,Brilliant and enlightening game mechanics presentation by @mention from Google #SXSW,1,0,0,0,1
245,GSD&amp;M and Google.....sitting in a tree {link} #sxsw #gsdm,0,0,1,0,0
246,@mention  and here's a pic of you winning your ipad! #unsix #sxsw cc @mention @mention  {link} (cont) {link},0,0,1,0,0
247,My iPhone and I are both VERY thirsty! #sxsw (@mention Chevy Volt Lounge w/ 16 others) {link},0,0,1,0,0
248,My iPhone and I are both VERY thirsty! #sxsw (@mention Chevy Volt Lounge w/ 16 others) {link} {link},0,0,1,0,0
249,"I came in and left #sxsw with my iPhone playing the same song, chosen at random: Skream's Listening to the Records on my wall. Appropriate.",0,0,1,0,0
250,marketing and sales GENIUS: {link} #Apple #SXSW,1,0,0,1,0
251,"Arduino + android = Flaming skulls  {link} Refrigerator Speaks , Salon K, 3:30pm @mention @mention #sxsw #smartthings",0,0,1,0,0
252,Reminder: Android and Chrome TTS talk @mention 1 PM today!  {link}  #sxsw,0,0,1,0,0
253,iPad 2 vs Android vs The World : Panel at #SXSW today 3:30PM by @mention {link},0,0,1,0,0
254,"Backupify Announces CloudSight Search, the First Searchable Archive Solution for Social Media and Google Apps #SXSW #SXSWi {link}",0,0,1,0,0
255,Google is announcing a social network &quot;Circles&quot; (via #SXSW tweets). Interesting. Myopia will cause Buzz jokes. But this is interesting.,0,0,1,0,0
256,"Do I need any more for #sxsw! ipad, iphone, laptop, dictaphone, vid.camera.... Wow! Love to  meet the REAL 'cerebellum' charged people:)",1,0,0,1,0
257,Did u see anything on Google's Circles at the #sxsw? @mention @mention,0,0,1,0,0
258,The #SXSW app for my iPhone is ridiculous. It's my personal planner for the next 5 days.,1,0,0,1,0
259,Our #sxsw app is now on #android :D huge props to @mention @mention @mention &amp; @mention Get it now: {link},0,0,1,0,0
260,"Found the app kyping my iPhone's geolocation &amp; not releasing when in background. Need a patch, @mention #batterykiller #SXSW",0,1,0,1,0
261,the #SXSW app on the iPhone is live. RSVP for events from your phone &amp; check out sundayswagger.eventbrite.com 3/20 #scoremore,1,0,0,1,0
262,My iPhone app screen for #sxsw what am I missing?   {link},0,0,1,0,0
263,Love this app! So awesome. RT @mention Must see #android app at #sxsw &quot;Bizzy&quot; {link},1,0,0,0,1
264,The #SXSW Apple &quot;pop-up&quot; store was nuts. Was still packed at 11:30. {link},0,0,1,1,0
265,Say what? Apple #sxsw popup store in Austin! {link} ~@mention @mention,0,0,1,0,0
266,"BREAKING: Apple announces partnership w/porn industry for new #ipad2 video chat app called, &quot;O-FaceTime&quot;. #sxsw",0,0,1,0,0
267,Of course Apple built a temp store in Austin. It's Texas. They understand the concept of corralling cattle #SXSW #PickMeUpAniPad2,0,1,0,1,0
268,Love that Apple didn't let something like not having a retail store near #SXSW keep them away by opening a pop-up store {link},1,0,0,1,0
269,Surprise! Apple has opened a pop-up store in Austin so that the nerds in town for #SXSW can get their new ... {link} #Cnet,1,0,0,1,0
270,Surprise! Apple has opened a pop-up store in Austin so that the nerds in town for #SXSW can get their new iPads. {link} #cnet,1,0,0,1,0
271,Surprise! Apple has opened a pop-up store in Austin so that the nerds in town for #SXSW can get their new iPads. http:/ {link},0,0,1,0,0
272,Surprise! Apple has opened a pop-up store in Austin so that the nerds in town for #SXSW can get their new iPads.... {link},1,0,0,1,0
273,"#technews Apple heads to SXSW, sets up temporary store in Austin {link} #Tech_News #Apple #iPad_2 #Rance_Wilemon #SXSW #tech",0,0,1,0,0
274,ÛÏ@mention Apple is a great example of a retail store layed out for the future - no 'registers' no 'checkout line'  #sxsw,1,0,0,1,0
275,ÛÏ@mention Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link} #gswsxsw,1,0,0,1,0
276,ÛÏ@mention Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch&quot; oh YAY more traffic.,0,1,0,1,0
277,#technews Apple Opening Pop-Up Store In Austin For SXSW {link} #Tech_News #American_Statesman #Apple #Apple_Apple #SXSW #tech,0,0,1,0,0
278,#technews Apple Opening Pop-Up Store in Austin for SXSW Geekfest [Apple] {link} #Tech_News #Apple #Brian_Lam #iPad_2 #SXSW #tech,0,0,1,0,0
279,"The #sxsw Apple Popup Store is open at noon, has a fresh shipment of iPad 2's, and I'm pretty sure I'm going to get one. [fingers crossed]",1,0,0,1,0
280,"#technews Apple saves SXSW, set to open pop-up store {link} #Tech_News #Apple #SXSW #tech",1,0,0,1,0
281,"At #SXSW, Apple schools the marketing experts  {link}",0,0,1,0,0
282,"At #SXSW, Apple schools the marketing experts {link}",1,0,0,1,0
283,"At #SXSW, Apple schools the marketing experts {link} via @mention",1,0,0,1,0
284,"At #SXSW, Apple schools the marketing experts {link} via @mention &lt;&lt; True. Love or loathe them, no one does marketing like them.",1,0,0,1,0
285,"At #SXSW, Apple schools the marketing experts | CNET - {link}",1,0,0,1,0
286,"At #SXSW, Apple schools the marketing experts | CNET Blogs {link} #Austin #ATX #retail",1,0,0,1,0
287,ÛÏ@mention Apple store downtown Austin open til Midnight. #sxswÛ @mention there's still time :),1,0,0,1,0
288,ÛÏ@mention Apple store downtown Austin open til Midnight. #sxswÛ any ipad2 left in stock?,0,0,1,0,0
289,@mention  Apple Store on Congress  {link} #sxsw #austin,0,0,1,0,0
290,&quot;The Apple store at the mall on Sunday is 10x as crowded as this. This line is fake. I just need a fucking dongle.&quot; Genius let me in. #sxsw,0,1,0,1,0
291,2wks only Apple Store in 6th Austin street is now opened. #sxsw,0,0,1,0,0
292,A special Apple store: opening at 6th and Congress for SXSW &amp; ipad 2 launch. www.apple.com/retail/thedomain/  #Apple #iPad2 #sxsw #fb,0,0,1,0,0
293,Makeshift apple store at 6th and congress. You're kidding me. Amazing #sxsw #apple,1,0,0,1,0
294,Temporary Apple store at #sxsw - huge line. {link},0,0,1,0,0
295,Temporary Apple store at SXSW is really cool...as is the iPad 2 :) #apple #SXSW #fanboy,1,0,0,1,0
296,Temporary Apple Store being set up for #SXSW... shit now the temptation is going to be out of control.,1,0,0,1,0
297,"Temporary apple store for #sxsw, line goes around the block {link}",0,0,1,0,0
298,Temporary Apple store opens @mention 6th &amp; Congress tomorrow. #ipad2 #sxsw,0,0,1,0,0
299,Temporary apple store opens at 5pm at 6th and congress. Line already growing. #iPad - view.io {link} via @mention #sxsw,1,0,0,1,0
300,Temporary Apple Store will be a block from my office! Can't wait to see the line tomorrow. Photos to come... #sxsw #iPad2,1,0,0,1,0
301,The #sxsw Apple store opens at noon each day and closes when they run out of iPad2s. Why didn't I buy stock 10 years ago?,0,0,1,0,0
302,Base Camp Apple.  #SXSW {link},0,0,1,0,0
303,iPad news apps 'so last year' at #SXSW {link},0,1,0,1,0
304,10 iPhone Apps youÛªll Probably Need and Use During #SXSW {link},1,0,0,1,0
305,Now there are 150 million mobile google maps users @mention #sxsw,1,0,0,0,1
306,The lines are already forming at Apple's pop-up store in Austin. Aren't these people here to see the festival? {link} #sxsw,0,0,1,0,0
307,And a few are Android too RT @mention 10 New Mobile Apps IÛªll Be Using atåÊ#SXSW  {link},1,0,0,0,1
308,"#Sxsw You are attending SXSW? report what you see with your Android phone, get Bannka app.",0,0,1,0,0
309,"iPad apps are just like software development in that once you release it, you have to start working on the update. #sxsw",1,0,0,1,0
310,"My tweets are stalled. Data sluggish. Come on AT&amp;T, Verizon is embarrassing iPhone customers who haven't switched. #SXSW #iPhone",0,0,1,0,0
311,"Those who are tweeting that Google is coming out with Circles platform today are outside of the circle, keep up #itsnot #sxsw",0,0,1,0,0
312,ÛÏ@mention Are you Stupid? Find it out at the #sxsw on your Mac {link} for a special price! #games #MacÛ,0,0,1,0,0
313,Slate see as much traffic to mobile safari as to their app on the iPad #sxsw #electricnews,0,0,1,0,0
314,Unloading at #apple store corner of 6th and congress in Austin. Temp store for #SXSW  {link},0,0,1,0,0
315,Great day at #SXSW -BUT jaloux of @mention &amp; HIS NEW iPad.Look at him on school bus on 1st day of school {link},0,0,1,0,0
316,I arrived at #sxsw and my @mention issue hasn't been resolved. Dying to use the iPhone app but cant login. RT@mention @mention we're on it,0,0,1,1,0
317,I will be at #sxsw for Screenburn @mention launch of my clients new iPhone game #travellerARlaunch find out more at {link},0,0,1,0,0
318,"If anyone at #sxsw wants to see a demo of PicCraft or an ipad 2, find me",0,0,1,0,0
319,If I were at #SXSW I could spend it all at the @mention Teaching Theater alone; just look at that schedule: {link},0,0,1,0,0
320,If you're at #SXSW : meet us at Fado. We will give you wristbands that magically lead to beer. Come say hi! {link},0,0,1,0,0
321,"If you're at #SXSW and want an iPad 2, Apple's setting up a temporary store. Check it out! {link}",0,0,1,0,0
322,Overheard at #sxsw &quot;the iPad is a relaxing computer&quot;: agreed. #iPad #apple,1,0,0,1,0
323,Overheard at #sxsw interactive: &quot;Arg! I hate the iphone! I want my blackberry back&quot; #shocked,0,1,0,1,0
324,"If you're at #sxsw, meet our author, and a host of Android devs, Sat. at 12:30pm, Hilton room 615AB.",0,0,1,0,0
325,ÛÏ@mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;Û,0,1,0,1,0
326,"For those at #SXSW: Apple sets up 5,000-square-foot temporary store at SXSW to sell new iPads, test potential traffic {link}",0,0,1,0,0
327,Overheard at #SXSW: &quot;Google doesn't launch products at other people's events.&quot;,0,0,1,0,0
328,Nerd bait at #SXSW! Apple set to open popup shop in core of SXSW action {link},0,0,1,0,0
329,Long line at #sxsw? What Else?  Apple Store {link},0,0,1,0,0
330,"Last year at #SXSWi everbody was talking about the iPad, this year it's social media driven revolutions. This year is better. #sxsw",1,0,0,1,0
331,"Long line at Apple Pop up store for iPad 2. Great marketing, Apple. #SXSW",1,0,0,1,0
332,"ÛÏ@mention At Google, 4 people do the work of 7 people rather than 7 people doing the work of 4. #agileagency #SXSWÛ",1,0,0,0,1
333,knackered at home playing with ipad and updating iphone. but timeline smashed with partytweets can't make me go to bed.. #sxsw,1,0,0,1,0
334,overheard at MDW (and I'll second it) &quot;halfway through my iPhone battery already and I haven't even boarded the plane to #sxsw&quot; #amateurhour,0,1,0,1,0
335,"#technews At SXSW, Apple schools the marketing experts {link} #Tech_News #Apple #Jobs_Co #SXSW #tech",1,0,0,1,0
336,First day at sxsw.  Fun final presentation on Google Doodles.  #GoogleDoodle #sxsw,1,0,0,0,0
337,Huge line at the #apple store in #austin - #sxsw crowd tripping over each other to get the new ipad,1,0,0,1,0
338,If ur not at the #google #aclu 80's party....u should be! #sxsw,1,0,0,0,1
339,The queue at the apple pop-up store #sxsw {link},0,0,1,0,0
340,The queue at the Apple Store in Austin is FOUR blocks long. Crazy stuff! #sxsw,0,0,0,0,0
341,"Posted up at the DMI House, Intimate Stranger on the stage, they got a restaurant crowd sitting down to deal wif  #sxsw {link}",0,0,1,0,0
342,The woman at the Google talk sounded JUST like Chelsea Handler! Lol #sxsw,0,0,1,0,0
343,I laughed at the iPad until I spent this week hauling my macbook everywhere. Now I really want an iPad and a shoulder rub. #sxsw,1,0,0,1,0
344,Any #SXSW attendees need a QR code reader for their iPhone? Tweet us an image of you with your badge and the first 5 get Optiscan free!,1,0,0,1,0
345,Hey #SXSW attendees...you should hop in line at the #Apple store now. Only four days til your new iPad2 comes in...,1,0,0,1,0
346,is anyone attending to the google &amp; aclu party @mention sxsw? if so could you plz up some pictures? thanks! #sxsw,0,0,1,0,0
347,"March 11. Austin, TX. Will people line up at the #SXSW registration or at the Apple Store? ^_^",0,0,1,0,0
348,Landed in Austin. Spotted the Google Places Ads for #SxSW at the airport: &quot;The Ultimate Austin Pocket Guide&quot;. More like #Yelp than #iTourU,0,0,1,0,0
349,they took away the lego pit but replaced it with a recharging station ;) #sxsw and i might check prices for an iphone - crap samsung android,0,1,0,0,1
350,ÛÏ@mention Awesome to meet @mention @mention and @mention standing in the Apple queue at #sxsw yesterday. On to Day 2.Û&lt;&lt; so cute!,0,0,1,0,0
351,".@mention Bad Apple: shows up late, Qs the process, poo-poos ideas, leaves early. Can even be &quot;I'm too creative&quot; or busy #gamestorming #sxsw",0,1,0,1,0
352,".@mention Bahrain govt turned off Google Earth. As a result, more people learned about it and govt had to turn it back on. #sxsw",0,0,1,0,0
353,Trying to balance the power of power needs on iPhone vs iPad at #sxsw. This 3G iPad sucks it out quick. Might have go airplane mode.,0,1,0,1,0
354,Racing to ballroom D to see @mention Marissa Mayer. #sxsw #sxswi,0,0,1,0,0
355,My iPhone battery at 100%. #winning at #SXSW,1,0,0,1,0
356,My iPhone battery can't keep up with my tweets! Thanks Apple.  #SXSW  #precommerce,0,1,0,1,0
357,will this be another google wave? RT @mention We interrupt your regularly scheduled #sxsw geek programming w/big #google news {link},0,0,1,0,0
358,this will be fun to watch. #ipadmadness RT @mention Apple Opening Pop-Up Store In Austin For SXSW {link} #sxsw,1,0,0,1,0
359,This will be out of control: #Apple set to open popup shop in core of #SXSW action {link} via @mention  cc @mention,1,0,0,1,0
360,Yeah I'll be there for sure! --&gt;RT @mention @mention @mention check this: {link} #SXSW #google,0,0,1,0,0
361,Celebrate Beauty of the Web @mention the MSFT #IE9 launch &amp; play our new #html5 game to win an iPad2 {link} #sxsw,1,0,0,1,0
362,"Texas has been amazing I've met so many influential people that work at twitter, foursquare, Microsoft and even Apple.  #SXSW #Winning",0,0,1,0,0
363,"I woke up before my iPhone finished recharging. That means I got enough sleep last night, right? #sxsw",0,0,1,0,0
364,The quiet before the storm at #SXSW - Looking forward to seeing Google's Marissa Mayer,0,0,1,0,0
365,"Companies believing in #NFC Google with the Nexus S, Nokia but also carriers, Verifone, and even Apple it seems #sxsw #sxswnfc",0,0,1,0,0
366,ÛÏ@mention Best thing I've heard this weekend at #SXSW &quot;I gave my iPad 2 money to #Japan relief. I don't need an iPad 2.&quot;  @mention,0,1,0,1,0
367,Hope it's better than wave RT @mention Buzz is: Google's previewing a social networking platform at #SXSW: {link},0,0,0,0,0
368,IPad 2 is better..they have had time to improve #sxsw,1,0,0,1,0
369,"Cus!
It's between pacman google, singularity or #sxsw noobs meetup",0,0,1,0,0
370,{link} Go beyond Earth Hour this year by sharing positive actions with the world. Download the #EarthHour 60+ iPhone app. #SXSW,1,0,0,1,0
371,So far my biggest #SXSW mistake is not bringing my iPhone/iPad charger,0,0,1,0,0
372,Google vs Bing on #bettersearch. Bing has a shot at success w/ structured search.  Potentially higher margin CPA model vs #Google. #SXSW,0,1,0,0,1
373,Of course Bing results are good they are Google's:) #SEO #SXSW #qagb,1,0,0,0,1
374,ÛÏ@mention Black or white iPad?  #sxsw #iPad2Û that is the question....,0,0,1,0,0
375,"HootSuite blog ÛÒ Social Media Dashboard åÈ HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android
{link}",0,0,1,0,0
376,"HootSuite blog ÛÒ Social Media Dashboard åÈ HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android {link}",0,0,1,0,0
377,"Hoot! New Blog post: HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android {link}",0,0,1,0,0
378,Is anyone bringing their iPad vs. their computer to #sxsw?,0,0,1,0,0
379,impulsive buy = all your friends at #SXSW -&gt; I now have one too. Selling my 1st gen 32gb 3g iPad now,1,0,0,1,0
380,ÛÏ@mention Buying 2 new iPad's with @mention #geekdate #apple #sxsw #ipad2Û :),1,0,0,1,0
