,tweet_text,pos_rev,polarity,review_len,word_count
345,top thing i've love sxsw far link outbrain ipad groupme,1,0.3666666666666667,55,10
346,like think apple decide sell new ipad sxsw base suggestion link everyone welcome,1,0.04545454545454545,80,13
347,anyone think i'm go walk around sxsw old inferior ipad ipad release well wrong,1,-0.2,78,14
348,people apple store not...smell great sxsw hereforwork,0,0.8,53,7
349,check video get glimpse action like ipad sxsw gadget link could resist,1,0.1,70,12
350,believe they're good rt mention life would much well ipad brainwash line sxsw,1,0.44999999999999996,77,13
351,excellent tip mention go sxsw new iphone guide austin mention free march hard beat free lp,1,0.3289393939393939,90,16
352,thank mention let test drive car apple store let hope fix phone sxsw,0,0.0,68,13
353,way quot;ipad design headaches.&quot sure bloggable i'm sure interesting sxsw link,1,0.5,82,11
354,way sxsw forget ipad mention cleveland hopkins airport others link,1,0.0,66,10
355,apple set open popup shop core sxsw action link geek need love,1,0.19999999999999998,62,12
356,apple set open popup shop core sxsw action they're go sell sxsw link,1,0.05,68,13
357,apple set open popup shop core sxsw action link sxsw apple ipad retail,1,0.05,70,13
358,expect see flood shiny new today mention line apple store around block sxsw,1,0.13636363636363635,75,13
359,i'm go wait ipad know go well ipad sxsw,1,0.0,39,9
360,quot;i'm fond ipad.&quot mention sxswi sxsw,1,0.0,43,6
361,attend tv new medium formula success sxsw see lot ipad around,1,0.21818181818181817,61,11
362,apple two austin store week downtown presence change sxsw popup store link mention,1,0.0,82,13
363,apple two austin-area retail location anticipation gadget ipad sxsw gadget link,0,0.0,79,11
364,know selling weve never talk hate product rt mention check heyo iphone sxsw sxswi,0,-0.8,81,14
365,ûï@mention unload apple store corner congress austin temp store sxsw link dis awesome,1,1.0,86,13
366,apple pop store line ridic sxsw link,0,0.0,36,7
367,def could use ipad sxsw today tweet via iphone sorta pretty much sux,0,0.225,68,13
368,mention use mention mention ipad app example good navigation uxdes sxsw link,1,0.7,76,12
369,little need parent anymore comment child play ipad ûó@mention connectedbrands sxsw,1,-0.1875,83,11
370,take video ipad street smart cover rad film huge display nut look great playback sxsw,1,0.4714285714285715,85,15
371,sxsw we're give away ipad creator popular disc interactive create disc amp share twitter,1,0.6,88,14
372,sxsw weekend ipad release take part either sadly sxsw,1,-0.5,53,9
373,apple cocky perhaps separate store sxsw would good idea guess need extra marketing,0,0.16666666666666666,82,13
374,brilliant win-win austin sxsw link,1,0.9,34,5
375,winner rt mention awesome get ipad sxsw link via mention mention,1,1.0,64,11
376,sort wish pop-up apple store sell actual apple joke sxsw,0,0.0,56,10
377,new app resourceful way get connect link hashable sxsw iphone droid,1,0.36818181818181817,67,11
378,disgust iphone's battery life already pm blackberry go strong sxsw,0,0.4333333333333333,66,10
379,"check mom ipad design boomer sxsw.
{link sxsw",1,0.0,45,8
380,mention apple classiest fascist company america really elegant sxsw rji,0,0.5,71,10
381,mint.com confines cod iphone app luxury worry learn diff phone version sxsw gsdm sxswmobileapps,1,0.0,95,14
382,win free sxsw music sampler itunes track quot;industry favorite amp breakout artists&quot link link,1,0.5666666666666668,99,14
383,mention get copy enchantment ipad kindle today excite thx keep world enchant glad sxsw,1,0.5,86,14
384,apple out-markets comer sxsw link,1,0.0,33,5
385,apple pop-up sxsw ordinance front line admission first step recovery link,1,0.25,73,11
386,apple pop-up shop sxsw cool link,1,0.35,32,6
387,lose ipad corrupt iphone crazy hotel good time sxsw mention au austin-bergstrom link,0,-0.1333333333333334,84,13
388,midday iphone mid-battery outlet block immobile booth serf purpose taunt sxsw link,0,0.0,82,12
389,i'm sorry go mention party sxsw iphone forever,1,-0.5,46,8
390,ning amp mobile roadie thrill offer unofficial sxsw insider's guide iphone fun austin link,1,0.3,90,14
391,quot;pop up&quot apple store pack sxsw,1,0.0,38,6
392,oh quot;while we're check new ipad thing'.&quot sxsw strangeproblems,1,0.13636363636363635,68,9
393,nice move apple set open popup shop core sxsw action link,1,0.2333333333333333,57,11
394,sxsw novelty ipad news apps fade fast among digital delegate link via mention sxsw xipad,0,0.1,88,15
395,thank rt mention pick mention book killer photoes iphone sxsw sxswchi link sxswi,1,0.0,80,13
396,good work ûï@mention mention check late stream apple's store sxsw link come playsxswû,1,0.19999999999999998,88,13
397,good news austin eats bbq iphone available link itunes austin bbq sxsw sxswi,1,0.55,76,13
398,bout time rt mention new ubersocial iphone app store include uberguide sxsw sponsor cont link,1,0.13636363636363635,93,15
399,oh god rt mention rumor apple open temporary store downtown austin sxsw amp;ipad launch link,1,0.0,92,15
400,cool rt mention rt mention rumor apple open temporary store dt atx sxsw amp ipad launch link,1,0.175,92,17
401,"brilliant marketing quot;apple open temporary store downtown austin&quot next sxsw

and world buy",1,0.3,97,13
402,brilliant rt mention i've meeting i'm line sxsw popup apple store love place,1,0.7,76,13
403,love rt mention rt mention rumor apple open temporary store dt atx sxsw amp ipad launch,1,0.25,87,16
404,well yeah music gt iphone nerd rt mention god cute girl everywhere...i love interactive end music begin sxsw,1,0.5,108,18
405,shite app rt mention new ubersocial iphone app store include uberguide sxsw sponsoû cont link,0,0.13636363636363635,94,15
406,brilliant apple set pop-up store downtown austin sell ton sxsw attendee course link,1,0.9,83,13
407,brilliant rt mention apple set open popup shop core sxsw action they're go sell sxsw link,1,0.3333333333333333,89,16
408,well do see tonight rt mention mention write hollergram ipad app sxsw link,1,0.0,74,13
409,finally yeaayyy rt mention new ubersocial iphone app store include uberguide sxsw sponsor mashable,1,0.06818181818181818,98,14
410,begin story cool sxsw app also apple launch ipad temp store stay tune love sxsw,1,0.425,79,15
411,wise rt mention apple open temp store austin sxsw link via mention,1,0.35,66,12
412,brilliant...i hope plenty ipads...rt mention apple open pop-up shop sxsw report link sxsw,1,0.0,89,13
413,new www.divasanddorks.com best world apple pop store invades sxsw link sxsw,1,0.5681818181818181,75,11
414,mention goodguide iphone app scan barcode rank environmental responsibility company-nice pressure!#smmnextgen sxsw,1,-0.8,114,12
415,think i'm get ready order ipad would spend attend sxsw,1,0.2,54,10
416,wow they're really try tempt pick ipad tomorrow link apple sxsw austintx,1,0.15000000000000002,72,12
417,know sxsw iphone start lie signal strength,0,0.0,42,7
418,wow that's dedication rt mention well i'm first line hour go ipad apple sxsw sleepy,1,0.175,83,15
419,mention nexus t-mobile useful at;t sxsw many ppl iphone,0,0.4,55,9
420,hey that's gt; go game launch do-it-yourself iphone scavenger hunt link via mention see sxsw,1,-0.4,92,15
421,hmm...can't get twitter search update hootsuite tweetdeck ipad sxsw,0,0.0,67,9
422,mention ûï@mention last day get lp austin iphone app free link travel sxsw&quot,1,0.2,80,13
423,mention ceo gowalla tell journey blinksale iconbuffet packrat iphone bear lightbulb turn on...#sxsw,1,0.0,99,13
424,mention via mention sxsw ipad store sell everything except wifi white,1,0.0,69,11
425,cnnmoney sxsw compute device big ipad passì© mobile space buzz link wssxsw,1,0.0,74,12
426,rt mention look everyone zomg mention get ipad first day sxsw link,1,0.25,66,12
427,mention mention mention sxsw try new ipad app beautiful ps thanks tvontheradio tix yall rock,1,0.39545454545454545,92,15
428,mention mention study player tell quot;petting iphone make happy.&quot tapworthy sxsw,1,0.0,85,11
429,mention mention link sxsw thanks sign ipad,0,0.2,42,7
430,mention mention mention mention paper phone mean ipad likely useless sxsw well fail,0,-0.328125,83,13
431,mention sxsw buzz make wish android i-phone beforetwitter envy,1,0.0,62,9
432,mention mention apple set temporary store sxsw ipad anyone link cc mention,1,0.0,74,12
433,love mention sxsw quot;apple come cool technology one's ever hear go conferences&quot,1,0.425,85,12
434,love mention sxsw quot;apple come cool technology one's ever hear go link,1,0.425,73,12
435,agree mention they're great quot;iphone apps mealtime&quot link via mention bizzy sxsw,1,0.8,86,12
436,yeah rt mention detail ipad giveaway come tonight rt sxsw sxswi,1,0.0,63,11
437,yay rt ûï@mention flipboard's next platform iphone ceo mention say sxswû,1,0.0,75,11
438,cool rt mention hear apple's pop-up store downtown austin pic already gowalla link sxsw,1,0.35,87,14
439,nice rt mention hey apple fan get peek space that's slat pop-up sxsw apple store tomorrow link,1,0.6,94,17
440,haha rt mention wait line apple product miss important rite passage sxsw,1,0.30000000000000004,72,12
441,woo hoo mention finally back iphone link sxsw il,1,0.0,48,9
442,mention mention lot ipad austin big thought would sxsw,1,0.0,54,9
443,mention mention nc buzz geekdom austin sxsw elevate smart apple,1,0.21428571428571427,63,10
444,get mention new iphone app dialy grape link sxsw thankyou,0,0.13636363636363635,57,10
445,yeay rt mention new ubersocial iphone app store include uberguide sxsw sponsor masha link,1,0.13636363636363635,89,14
446,want mention bad sxsw would make live blogging ipad much efficient beautiful case beat leather,1,0.12159090909090912,94,15
447,woohoo ûï@mention stand line time apple sxsw popupstoreû,1,0.0,59,8
448,woot rt mention mention spill bean next platform flipboard iphone team start work sxflip sxsw,1,0.0,93,15
449,mention mention thanks love show iphone via twitpic we'll share love zazzlesxsw sxsw,1,0.39999999999999997,84,13
450,mention mention wish excellent day sxsw today i've get ipad envy,1,1.0,64,11
451,justmet mention work apple year sxsw,1,0.0,36,6
452,sxsw rt mention wow apple right thing japan must read link,1,0.19285714285714284,58,11
453,mention mention probably know apple open pop-up store austin sxsw et,1,0.0,68,11
454,funny rt mention yes there's line front all-but-confirmed pop-up apple store sxsw link,1,0.25,86,13
455,customer service ûó quot;apple open temporary store near sxsw&quot link,1,0.05,72,10
456,applauds link holler gram fun ipad app sxsw fun anyone play,1,0.3,59,11
457,deal mention white freeze screen far much sxsw everyone iphone...making conversion possibility efficient,1,0.10000000000000002,104,13
458,mention quot;omg i'm gonna miss panel sxsw stand line panel play new ipad it'll worth ponies&quot,1,0.21818181818181817,97,16
459,ipad quot;the arm giant meat-pointer&quot hilarious mention sxsw,1,0.25,64,8
460,airline mention guy kawasaki delightful like apple drumroll mention congrats sxsw,1,1.0,81,11
461,mention discovr available iphone kill sxsw get link,1,0.4,51,8
462,mention hollergram app kill sxsw link,1,0.0,37,6
463,pubcamp kirkus sxsw download qrank ipad/iphone come pubcamp sxsw prize,1,0.0,70,10
464,pubcamp kirkus sxsw download qrank ipad/iphone come pubcamp sxsw prize,1,0.0,70,10
465,oh yeah saysshewithoutanipad rt mention flipboard's next platform iphone ceo mention say sxsw via mention,1,0.0,105,15
466,sxsw smileyparty really want win sn ipad,1,0.5,40,7
467,mention sxsw free tunage itunes link,1,0.4,36,6
468,mention sxsw ipad fan get really excited unique design klick sleeves model strap,1,0.375,80,13
469,first sxsw blog post mention grand opening apple popup store link,1,0.375,65,11
470,sxsw check holler gram ipad app mention link lt ti cover awesome sauce,1,1.0,70,13
471,mention sxsw forget mention plan schedule plus free iphone app link,1,0.4,67,11
472,sxsw gadget lust rub think want ipad must escape soon,1,0.0,53,10
473,mention sxsw ipad rock,1,0.0,22,4
474,mention sxsw go alot well ipad carry around,1,0.0,43,8
475,sxswnui sxsw laptop denotes work ipad denotes fun,1,0.3,49,8
476,enjoy sxsw radio station link iphone use link link amp plug sound system,1,0.4,72,13
477,first sxsw survival kit iphone shot i'm use take picture link might ready,1,0.225,73,13
478,who's sxsw ipad i'll paypal right,1,0.2857142857142857,33,6
479,fear sxsw-ers rt mention confirm apple store week popup austin sxsw link,1,0.0,72,12
480,quot;at sxsw apple school market experts&quot link,1,0.0,50,7
481,tech sxsw apple school marketing expert link,1,0.0,44,7
482,bore sxsw try iphone app link,1,0.0,29,6
483,go sxsw come emc consult booth chance win ipad mention mention,1,0.8,62,11
484,go sxsw new iphone guide austin mention free march hard beat free lp,1,0.16117424242424244,68,13
485,sxsw tapworthy ipad design headache avoid pitfall new design challenge,0,0.13636363636363635,70,10
486,evernote iphone awesome sxsw notes/photos taccsxsw,1,1.0,50,6
487,disaster iphone die middle sxsw can't function head apple store,0,0.0,63,10
488,i'll pay new ipad white gb next hour link willpay sxsw zaarly,1,0.04545454545454545,61,12
489,ipad march pst sxsw,0,0.0,19,4
490,sxsw novelty ipad news apps fade fast among digital delegate link via mention,0,0.1,77,13
491,sxsw novelty ipad news apps fade fast among digital delegate link,0,0.1,65,11
492,even austin iphone batt shit sxsw notevenstartedyet,0,-0.2,51,7
493,ipad go sale next friday...the austin apple store go busy sxsw,1,0.05,62,11
494,ipad well product time make worthwhile improvement mention diller sxsw,1,0.5,70,10
495,ipad launch buzz sxsw link via mention mention apple tablet marketing advertising ipod,1,0.0,86,13
496,ipad launch really south austin inde ûó sxsw mac ipad mention,1,0.2,62,11
497,ipad take sxsw video link channel gadget news uncategorized,1,0.0,59,9
498,ipad take sxsw video one big event first day sxsw link,1,0.125,54,11
499,ipad take sxsw video link,1,0.0,25,5
500,ipad take sxsw video link via mention mention,1,0.0,45,8
501,ipad take sxsw video link,1,0.0,25,5
